# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	101089	102024	-	WP_011180036.1	WP_011180036.1		methionyl-tRNA formyltransferase	fmt	64156381	PRJBM_RS00360	936	311	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	102024	102554	-					def	64156382	PRJBM_RS00365	531		old_locus_tag=PRJBM_00075
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	102024	102554	-	WP_011180037.1	WP_011180037.1		peptide deformylase	def	64156382	PRJBM_RS00365	531	176	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	102646	103830	+					rmuC	64156383	PRJBM_RS00370	1185		old_locus_tag=PRJBM_00076
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	102646	103830	+	WP_011180038.1	WP_011180038.1		DNA recombination protein RmuC	rmuC	64156383	PRJBM_RS00370	1185	394	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	103939	104526	+						64156384	PRJBM_RS00375	588		old_locus_tag=PRJBM_00077
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	103939	104526	+	WP_011180039.1	WP_011180039.1		membrane protein		64156384	PRJBM_RS00375	588	195	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	105302	105553	-						64156385	PRJBM_RS00380	252		old_locus_tag=PRJBM_00078
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	105302	105553	-	WP_011180040.1	WP_011180040.1		DUF1150 family protein		64156385	PRJBM_RS00380	252	83	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	105573	106001	-						64156386	PRJBM_RS00385	429		old_locus_tag=PRJBM_00079
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	105573	106001	-	WP_011180041.1	WP_011180041.1		Hsp20 family protein		64156386	PRJBM_RS00385	429	142	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	106110	106850	+					nth	64156387	PRJBM_RS00390	741		old_locus_tag=PRJBM_00080
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	106110	106850	+	WP_011180042.1	WP_011180042.1		endonuclease III	nth	64156387	PRJBM_RS00390	741	246	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	106999	107202	+					rpmI	64156388	PRJBM_RS00395	204		old_locus_tag=PRJBM_00081
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	106999	107202	+	WP_011180043.1	WP_011180043.1		50S ribosomal protein L35	rpmI	64156388	PRJBM_RS00395	204	67	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	107236	107637	+					rplT	64156389	PRJBM_RS00400	402		old_locus_tag=PRJBM_00082
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	107236	107637	+	WP_011180044.1	WP_011180044.1		50S ribosomal protein L20	rplT	64156389	PRJBM_RS00400	402	133	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	107731	108816	+					pheS	64156390	PRJBM_RS00405	1086		old_locus_tag=PRJBM_00083
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	107731	108816	+	WP_011180045.1	WP_011180045.1		phenylalanine--tRNA ligase subunit alpha	pheS	64156390	PRJBM_RS00405	1086	361	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	108848	111262	+					pheT	64156391	PRJBM_RS00410	2415		old_locus_tag=PRJBM_00084
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	108848	111262	+	WP_011180046.1	WP_011180046.1		phenylalanine--tRNA ligase subunit beta	pheT	64156391	PRJBM_RS00410	2415	804	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	111552	112460	+						64156392	PRJBM_RS00415	909		old_locus_tag=PRJBM_00085
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	111552	112460	+	WP_011180047.1	WP_011180047.1		metal ABC transporter substrate-binding protein		64156392	PRJBM_RS00415	909	302	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	112457	113287	+						64156393	PRJBM_RS00420	831		old_locus_tag=PRJBM_00086
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	112457	113287	+	WP_011180048.1	WP_011180048.1		manganese/iron ABC transporter ATP-binding protein		64156393	PRJBM_RS00420	831	276	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	113287	114138	+						64156394	PRJBM_RS00425	852		old_locus_tag=PRJBM_00087
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	113287	114138	+	WP_011180049.1	WP_011180049.1		metal ABC transporter permease		64156394	PRJBM_RS00425	852	283	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	114146	115051	+						64156395	PRJBM_RS00430	906		old_locus_tag=PRJBM_00088
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	114146	115051	+	WP_011180050.1	WP_011180050.1		metal ABC transporter permease		64156395	PRJBM_RS00430	906	301	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	115449	115832	+						64156396	PRJBM_RS00435	384		old_locus_tag=PRJBM_00089
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	115449	115832	+	WP_011180051.1	WP_011180051.1		YbaN family protein		64156396	PRJBM_RS00435	384	127	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	116904	118208	-					pncB	64156397	PRJBM_RS00445	1305		old_locus_tag=PRJBM_00091
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	116904	118208	-	WP_011180052.1	WP_011180052.1		nicotinate phosphoribosyltransferase	pncB	64156397	PRJBM_RS00445	1305	434	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	118339	126903	-						64156398	PRJBM_RS00450	8565		old_locus_tag=PRJBM_00092
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	118339	126903	-	WP_034447578.1	WP_034447578.1		protein ndvB		64156398	PRJBM_RS00450	8565	2854	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	127098	128798	-					rpsA	64156399	PRJBM_RS00455	1701		old_locus_tag=PRJBM_00093
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	127098	128798	-	WP_011180054.1	WP_011180054.1		30S ribosomal protein S1	rpsA	64156399	PRJBM_RS00455	1701	566	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	128931	129578	-					cmk	64156400	PRJBM_RS00460	648		old_locus_tag=PRJBM_00094
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	128931	129578	-	WP_011180055.1	WP_011180055.1		(d)CMP kinase	cmk	64156400	PRJBM_RS00460	648	215	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	129575	130903	-					aroA	64156401	PRJBM_RS00465	1329		old_locus_tag=PRJBM_00095
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	129575	130903	-	WP_011180056.1	WP_011180056.1		3-phosphoshikimate 1-carboxyvinyltransferase	aroA	64156401	PRJBM_RS00465	1329	442	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	131090	131470	+						64156402	PRJBM_RS00470	381		old_locus_tag=PRJBM_00096
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	131090	131470	+	WP_011180057.1	WP_011180057.1		TIGR02300 family protein		64156402	PRJBM_RS00470	381	126	
gene	tRNA	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	131587	131662	+						64156403	PRJBM_RS00475	76		old_locus_tag=PRJBM_00097
tRNA		GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	131587	131662	+				tRNA-Ala		64156403	PRJBM_RS00475	76		anticodon=GGC
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	132525	134363	+					ilvD	64156404	PRJBM_RS00485	1839		old_locus_tag=PRJBM_00099
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	132525	134363	+	WP_011180058.1	WP_011180058.1		dihydroxy-acid dehydratase	ilvD	64156404	PRJBM_RS00485	1839	612	
gene	pseudogene	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	134409	134683	-						71696747	PRJBM_RS09285	275		partial;pseudo
CDS	without_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	134409	134683	-				Arm DNA-binding domain-containing protein		71696747	PRJBM_RS09285	275		partial;pseudo
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	136642	139386	-					mutS	64156405	PRJBM_RS00495	2745		old_locus_tag=PRJBM_00101
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	136642	139386	-	WP_034447573.1	WP_034447573.1		DNA mismatch repair protein MutS	mutS	64156405	PRJBM_RS00495	2745	914	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	139596	141893	+						64156406	PRJBM_RS00500	2298		old_locus_tag=PRJBM_00102
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	139596	141893	+	WP_038525104.1	WP_038525104.1		NADP-dependent malic enzyme		64156406	PRJBM_RS00500	2298	765	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	141944	142420	-					secB	64156407	PRJBM_RS00505	477		old_locus_tag=PRJBM_00103
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	141944	142420	-	WP_011180061.1	WP_011180061.1		protein-export chaperone SecB	secB	64156407	PRJBM_RS00505	477	158	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	142566	143072	-						64156408	PRJBM_RS00510	507		old_locus_tag=PRJBM_00104
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	142566	143072	-	WP_011180062.1	WP_011180062.1		FxsA family protein		64156408	PRJBM_RS00510	507	168	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	143256	143948	+						64156409	PRJBM_RS00515	693		old_locus_tag=PRJBM_00105
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	143256	143948	+	WP_011180063.1	WP_011180063.1		Tim44/TimA family putative adaptor protein		64156409	PRJBM_RS00515	693	230	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	144011	144631	+						64156410	PRJBM_RS00520	621		old_locus_tag=PRJBM_00106
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	144011	144631	+	WP_011180064.1	WP_011180064.1		Smr/MutS family protein		64156410	PRJBM_RS00520	621	206	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	146554	147564	-						64156411	PRJBM_RS00525	1011		old_locus_tag=PRJBM_00107
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	146554	147564	-	WP_011180065.1	WP_011180065.1		Hsp33 family molecular chaperone		64156411	PRJBM_RS00525	1011	336	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	148546	149751	-						64156412	PRJBM_RS00530	1206		old_locus_tag=PRJBM_00108
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	148546	149751	-	WP_011180066.1	WP_011180066.1		aspartate aminotransferase family protein		64156412	PRJBM_RS00530	1206	401	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	150231	150764	+						64156413	PRJBM_RS00535	534		old_locus_tag=PRJBM_00109
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	150231	150764	+	WP_011180067.1	WP_011180067.1		GcrA family cell cycle regulator		64156413	PRJBM_RS00535	534	177	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	151625	152272	-						64156414	PRJBM_RS00540	648		old_locus_tag=PRJBM_00111
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	151625	152272	-	WP_011180068.1	WP_011180068.1		DsbE family thiol:disulfide interchange protein		64156414	PRJBM_RS00540	648	215	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	152247	152498	-						71696748	PRJBM_RS09290	252		old_locus_tag=PRJBM_00112
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	152247	152498	-	WP_011180069.1	WP_011180069.1		hypothetical protein		71696748	PRJBM_RS09290	252	83	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	152511	153266	-						64156415	PRJBM_RS00545	756		old_locus_tag=PRJBM_00113
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	152511	153266	-	WP_011180070.1	WP_011180070.1		heme ABC transporter permease		64156415	PRJBM_RS00545	756	251	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	153313	153978	-					ccmB	64156416	PRJBM_RS00550	666		old_locus_tag=PRJBM_00114
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	153313	153978	-	WP_011180071.1	WP_011180071.1		heme exporter protein CcmB	ccmB	64156416	PRJBM_RS00550	666	221	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	153975	154601	-					ccmA	64156417	PRJBM_RS00555	627		old_locus_tag=PRJBM_00115
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	153975	154601	-	WP_011180072.1	WP_011180072.1		heme ABC exporter ATP-binding protein CcmA	ccmA	64156417	PRJBM_RS00555	627	208	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	154903	157590	+					acnA	64156418	PRJBM_RS00560	2688		old_locus_tag=PRJBM_00116
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	154903	157590	+	WP_011180073.1	WP_011180073.1		aconitate hydratase AcnA	acnA	64156418	PRJBM_RS00560	2688	895	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	157814	158035	+					rpsT	64156419	PRJBM_RS00565	222		old_locus_tag=PRJBM_00117
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	157814	158035	+	WP_051523596.1	WP_051523596.1		30S ribosomal protein S20	rpsT	64156419	PRJBM_RS00565	222	73	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	158785	160356	+					dnaA	64156420	PRJBM_RS00570	1572		old_locus_tag=PRJBM_00120
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	158785	160356	+	WP_011180075.1	WP_011180075.1		chromosomal replication initiator protein DnaA	dnaA	64156420	PRJBM_RS00570	1572	523	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	160553	161674	+					dnaN	64156421	PRJBM_RS00575	1122		old_locus_tag=PRJBM_00121
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	160553	161674	+	WP_011180076.1	WP_011180076.1		DNA polymerase III subunit beta	dnaN	64156421	PRJBM_RS00575	1122	373	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	161695	162828	+					recF	64156422	PRJBM_RS00580	1134		old_locus_tag=PRJBM_00122
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	161695	162828	+	WP_011180077.1	WP_011180077.1		DNA replication/repair protein RecF	recF	64156422	PRJBM_RS00580	1134	377	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	162876	163322	+					aroQ	64156423	PRJBM_RS00585	447		old_locus_tag=PRJBM_00123
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	162876	163322	+	WP_011180078.1	WP_011180078.1		type II 3-dehydroquinate dehydratase	aroQ	64156423	PRJBM_RS00585	447	148	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	163446	164417	+					cyoA	64156424	PRJBM_RS00590	972		old_locus_tag=PRJBM_00124
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	163446	164417	+	WP_011180079.1	WP_011180079.1		ubiquinol oxidase subunit II	cyoA	64156424	PRJBM_RS00590	972	323	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	164492	166510	+					cyoB	64156425	PRJBM_RS00595	2019		old_locus_tag=PRJBM_00125
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	164492	166510	+	WP_011180080.1	WP_011180080.1		cytochrome o ubiquinol oxidase subunit I	cyoB	64156425	PRJBM_RS00595	2019	672	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	166507	167172	+						64156426	PRJBM_RS00600	666		old_locus_tag=PRJBM_00126
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	166507	167172	+	WP_011180081.1	WP_011180081.1		cytochrome (ubi)quinol oxidase subunit III		64156426	PRJBM_RS00600	666	221	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	167172	167858	+					cyoD	64156427	PRJBM_RS00605	687		old_locus_tag=PRJBM_00127
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	167172	167858	+	WP_011180082.1	WP_011180082.1		cytochrome o ubiquinol oxidase subunit IV	cyoD	64156427	PRJBM_RS00605	687	228	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	168297	169319	+					gpsA	64156428	PRJBM_RS00610	1023		old_locus_tag=PRJBM_00128
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	168297	169319	+	WP_011180083.1	WP_011180083.1		NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	gpsA	64156428	PRJBM_RS00610	1023	340	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	169602	170420	-					fabI	64156429	PRJBM_RS00615	819		old_locus_tag=PRJBM_00129
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	169602	170420	-	WP_011180084.1	WP_011180084.1		enoyl-ACP reductase FabI	fabI	64156429	PRJBM_RS00615	819	272	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	170469	171689	-					fabB	64156430	PRJBM_RS00620	1221		old_locus_tag=PRJBM_00130
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	170469	171689	-	WP_011180085.1	WP_011180085.1		beta-ketoacyl-ACP synthase I	fabB	64156430	PRJBM_RS00620	1221	406	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	171747	172256	-					fabA	64156431	PRJBM_RS00625	510		old_locus_tag=PRJBM_00131
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	171747	172256	-	WP_011180086.1	WP_011180086.1		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA	fabA	64156431	PRJBM_RS00625	510	169	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	172579	172992	+						64156432	PRJBM_RS00630	414		old_locus_tag=PRJBM_00132
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	172579	172992	+	WP_191293549.1	WP_191293549.1		transcriptional repressor		64156432	PRJBM_RS00630	414	137	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	173048	173608	-						64156433	PRJBM_RS00635	561		old_locus_tag=PRJBM_00133
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	173048	173608	-	WP_011180088.1	WP_011180088.1		SH3 domain-containing protein		64156433	PRJBM_RS00635	561	186	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	174787	175020	-					rpsU	64156434	PRJBM_RS00640	234		old_locus_tag=PRJBM_00134
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	174787	175020	-	WP_011180089.1	WP_011180089.1		30S ribosomal protein S21	rpsU	64156434	PRJBM_RS00640	234	77	
gene	pseudogene	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	175232	175480	-						64157887	PRJBM_RS09245	249		partial;pseudo
CDS	without_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	175232	175480	-				formate--tetrahydrofolate ligase		64157887	PRJBM_RS09245	249		partial;pseudo
gene	pseudogene	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	175484	175896	+						64157812	PRJBM_RS08375	413		partial;pseudo
CDS	without_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	175484	175896	+				formate--tetrahydrofolate ligase		64157812	PRJBM_RS08375	413		partial;pseudo
gene	pseudogene	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	175783	176921	-						64156435	PRJBM_RS00645	1139		partial;pseudo
CDS	without_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	175783	176921	-				formate--tetrahydrofolate ligase		64156435	PRJBM_RS00645	1139		partial;pseudo
gene	tRNA	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	177548	177624	-						64156436	PRJBM_RS00650	77		old_locus_tag=PRJBM_00138
tRNA		GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	177548	177624	-				tRNA-Arg		64156436	PRJBM_RS00650	77		anticodon=ACG
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	178007	179149	+						64156437	PRJBM_RS00655	1143		old_locus_tag=PRJBM_00139
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	178007	179149	+	WP_011180090.1	WP_011180090.1		efflux RND transporter periplasmic adaptor subunit		64156437	PRJBM_RS00655	1143	380	
