# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	99181	99582	+					rplT		BARCL_RS00410	402		old_locus_tag=BARCL_0091
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	99181	99582	+	WP_013544448.1	WP_013544448.1		50S ribosomal protein L20	rplT		BARCL_RS00410	402	133	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	99675	100760	+					pheS		BARCL_RS00415	1086		old_locus_tag=BARCL_0092
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	99675	100760	+	WP_013544449.1	WP_013544449.1		phenylalanine--tRNA ligase subunit alpha	pheS		BARCL_RS00415	1086	361	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	100791	103205	+					pheT		BARCL_RS00420	2415		old_locus_tag=BARCL_0093
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	100791	103205	+	WP_013544450.1	WP_013544450.1		phenylalanine--tRNA ligase subunit beta	pheT		BARCL_RS00420	2415	804	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	103381	104289	+							BARCL_RS00425	909		old_locus_tag=BARCL_0094
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	103381	104289	+	WP_013544451.1	WP_013544451.1		metal ABC transporter substrate-binding protein			BARCL_RS00425	909	302	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	104286	105116	+							BARCL_RS00430	831		old_locus_tag=BARCL_0095
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	104286	105116	+	WP_013544452.1	WP_013544452.1		manganese/iron ABC transporter ATP-binding protein			BARCL_RS00430	831	276	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	105113	105976	+							BARCL_RS00435	864		old_locus_tag=BARCL_0096
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	105113	105976	+	WP_013544453.1	WP_013544453.1		metal ABC transporter permease			BARCL_RS00435	864	287	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	105973	106878	+							BARCL_RS00440	906		old_locus_tag=BARCL_0097
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	105973	106878	+	WP_013544454.1	WP_013544454.1		metal ABC transporter permease			BARCL_RS00440	906	301	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	107254	107640	+							BARCL_RS00445	387		old_locus_tag=BARCL_0098
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	107254	107640	+	WP_026501049.1	WP_026501049.1		YbaN family protein			BARCL_RS00445	387	128	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	107936	109240	-					pncB		BARCL_RS00450	1305		old_locus_tag=BARCL_0099
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	107936	109240	-	WP_013544456.1	WP_013544456.1		nicotinate phosphoribosyltransferase	pncB		BARCL_RS00450	1305	434	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	109370	117937	-							BARCL_RS00455	8568		old_locus_tag=BARCL_0100
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	109370	117937	-	WP_013544457.1	WP_013544457.1		protein ndvB			BARCL_RS00455	8568	2855	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	118134	119834	-					rpsA		BARCL_RS00460	1701		old_locus_tag=BARCL_0101
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	118134	119834	-	WP_013544458.1	WP_013544458.1		30S ribosomal protein S1	rpsA		BARCL_RS00460	1701	566	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	119969	120616	-					cmk		BARCL_RS00465	648		old_locus_tag=BARCL_0102
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	119969	120616	-	WP_013544459.1	WP_013544459.1		(d)CMP kinase	cmk		BARCL_RS00465	648	215	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	120613	121941	-					aroA		BARCL_RS00470	1329		old_locus_tag=BARCL_0103
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	120613	121941	-	WP_013544460.1	WP_013544460.1		3-phosphoshikimate 1-carboxyvinyltransferase	aroA		BARCL_RS00470	1329	442	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	122127	122498	+							BARCL_RS00475	372		old_locus_tag=BARCL_0104
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	122127	122498	+	WP_013544461.1	WP_013544461.1		TIGR02300 family protein			BARCL_RS00475	372	123	
gene	tRNA	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	122604	122679	+							BARCL_RS00480	76		old_locus_tag=BARCL_tRNA1
tRNA		GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	122604	122679	+				tRNA-Ala			BARCL_RS00480	76		anticodon=GGC
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	123257	125992	-					mutS		BARCL_RS00485	2736		old_locus_tag=BARCL_0105
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	123257	125992	-	WP_013544462.1	WP_013544462.1		DNA mismatch repair protein MutS	mutS		BARCL_RS00485	2736	911	
gene	pseudogene	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	126281	128538	+							BARCL_RS06690	2258		pseudo
CDS	without_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	126281	128538	+				NADP-dependent malic enzyme			BARCL_RS06690	2258		pseudo
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	128584	129060	-					secB		BARCL_RS00495	477		old_locus_tag=BARCL_0114
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	128584	129060	-	WP_013544466.1	WP_013544466.1		protein-export chaperone SecB	secB		BARCL_RS00495	477	158	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	129177	129665	-							BARCL_RS00500	489		old_locus_tag=BARCL_0115
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	129177	129665	-	WP_013544467.1	WP_013544467.1		FxsA family protein			BARCL_RS00500	489	162	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	129839	130531	+							BARCL_RS00505	693		old_locus_tag=BARCL_0116
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	129839	130531	+	WP_013544468.1	WP_013544468.1		Tim44/TimA family putative adaptor protein			BARCL_RS00505	693	230	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	130589	131155	+							BARCL_RS00510	567		old_locus_tag=BARCL_0117
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	130589	131155	+	WP_013544469.1	WP_013544469.1		Smr/MutS family protein			BARCL_RS00510	567	188	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	131211	131885	-							BARCL_RS00515	675		old_locus_tag=BARCL_0118
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	131211	131885	-	WP_026501053.1	WP_026501053.1		Fic family protein			BARCL_RS00515	675	224	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	132802	133803	-							BARCL_RS00520	1002		old_locus_tag=BARCL_0119
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	132802	133803	-	WP_013544470.1	WP_013544470.1		Hsp33 family molecular chaperone			BARCL_RS00520	1002	333	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	133839	134771	-					argF		BARCL_RS00525	933		old_locus_tag=BARCL_0120
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	133839	134771	-	WP_013544471.1	WP_013544471.1		ornithine carbamoyltransferase	argF		BARCL_RS00525	933	310	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	134776	135981	-							BARCL_RS00530	1206		old_locus_tag=BARCL_0121
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	134776	135981	-	WP_013544472.1	WP_013544472.1		aspartate aminotransferase family protein			BARCL_RS00530	1206	401	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	136403	136936	+							BARCL_RS00535	534		old_locus_tag=BARCL_0123
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	136403	136936	+	WP_013544474.1	WP_013544474.1		hypothetical protein			BARCL_RS00535	534	177	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	137246	137878	-							BARCL_RS00540	633		
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	137246	137878	-	WP_049785178.1	WP_049785178.1		DsbE family thiol:disulfide interchange protein			BARCL_RS00540	633	210	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	137853	138104	-							BARCL_RS00545	252		old_locus_tag=BARCL_0125
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	137853	138104	-	WP_013544476.1	WP_013544476.1		heme exporter protein CcmD			BARCL_RS00545	252	83	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	138092	138865	-							BARCL_RS00550	774		old_locus_tag=BARCL_0126
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	138092	138865	-	WP_013544477.1	WP_013544477.1		heme ABC transporter permease			BARCL_RS00550	774	257	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	138911	139576	-					ccmB		BARCL_RS00555	666		old_locus_tag=BARCL_0127
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	138911	139576	-	WP_013544478.1	WP_013544478.1		heme exporter protein CcmB	ccmB		BARCL_RS00555	666	221	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	139578	140198	-					ccmA		BARCL_RS00560	621		old_locus_tag=BARCL_0128
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	139578	140198	-	WP_013544479.1	WP_013544479.1		heme ABC exporter ATP-binding protein CcmA	ccmA		BARCL_RS00560	621	206	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	140495	143182	+					acnA		BARCL_RS00565	2688		old_locus_tag=BARCL_0129
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	140495	143182	+	WP_013544480.1	WP_013544480.1		aconitate hydratase AcnA	acnA		BARCL_RS00565	2688	895	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	143411	143677	+					rpsT		BARCL_RS00570	267		old_locus_tag=BARCL_0130
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	143411	143677	+	WP_013544481.1	WP_013544481.1		30S ribosomal protein S20	rpsT		BARCL_RS00570	267	88	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	144387	145961	+					dnaA		BARCL_RS00575	1575		old_locus_tag=BARCL_0131
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	144387	145961	+	WP_026501054.1	WP_026501054.1		chromosomal replication initiator protein DnaA	dnaA		BARCL_RS00575	1575	524	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	146160	147281	+					dnaN		BARCL_RS00580	1122		old_locus_tag=BARCL_0132
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	146160	147281	+	WP_013544483.1	WP_013544483.1		DNA polymerase III subunit beta	dnaN		BARCL_RS00580	1122	373	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	147294	148436	+					recF		BARCL_RS00585	1143		old_locus_tag=BARCL_0133
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	147294	148436	+	WP_013544484.1	WP_013544484.1		DNA replication/repair protein RecF	recF		BARCL_RS00585	1143	380	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	148489	148932	+							BARCL_RS00590	444		old_locus_tag=BARCL_0134
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	148489	148932	+	WP_013544485.1	WP_013544485.1		3-dehydroquinate dehydratase			BARCL_RS00590	444	147	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	149070	150041	+					cyoA		BARCL_RS00595	972		old_locus_tag=BARCL_0135
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	149070	150041	+	WP_013544486.1	WP_013544486.1		ubiquinol oxidase subunit II	cyoA		BARCL_RS00595	972	323	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	150121	152139	+					cyoB		BARCL_RS00600	2019		old_locus_tag=BARCL_0136
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	150121	152139	+	WP_013544487.1	WP_013544487.1		cytochrome o ubiquinol oxidase subunit I	cyoB		BARCL_RS00600	2019	672	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	152136	152807	+							BARCL_RS00605	672		old_locus_tag=BARCL_0137
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	152136	152807	+	WP_013544488.1	WP_013544488.1		cytochrome (ubi)quinol oxidase subunit III			BARCL_RS00605	672	223	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	152807	153433	+					cyoD		BARCL_RS00610	627		old_locus_tag=BARCL_0138
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	152807	153433	+	WP_035450825.1	WP_035450825.1		cytochrome o ubiquinol oxidase subunit IV	cyoD		BARCL_RS00610	627	208	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	153565	154404	-					fabI		BARCL_RS00615	840		old_locus_tag=BARCL_0139
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	153565	154404	-	WP_013544490.1	WP_013544490.1		enoyl-ACP reductase FabI	fabI		BARCL_RS00615	840	279	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	154454	155674	-					fabB		BARCL_RS00620	1221		old_locus_tag=BARCL_0140
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	154454	155674	-	WP_013544491.1	WP_013544491.1		beta-ketoacyl-ACP synthase I	fabB		BARCL_RS00620	1221	406	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	155732	156241	-					fabA		BARCL_RS00625	510		old_locus_tag=BARCL_0141
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	155732	156241	-	WP_013544492.1	WP_013544492.1		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA	fabA		BARCL_RS00625	510	169	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	156546	156977	+							BARCL_RS00630	432		old_locus_tag=BARCL_0142
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	156546	156977	+	WP_013544493.1	WP_013544493.1		transcriptional repressor			BARCL_RS00630	432	143	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	157038	157595	-							BARCL_RS00635	558		old_locus_tag=BARCL_0143
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	157038	157595	-	WP_013544494.1	WP_013544494.1		SH3 domain-containing protein			BARCL_RS00635	558	185	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	158235	161078	+							BARCL_RS00640	2844		old_locus_tag=BARCL_0145
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	158235	161078	+	WP_013544496.1	WP_013544496.1		autotransporter outer membrane beta-barrel domain-containing protein			BARCL_RS00640	2844	947	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	161583	162437	-							BARCL_RS00645	855		old_locus_tag=BARCL_0146
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	161583	162437	-	WP_013544497.1	WP_013544497.1		NlpC/P60 family protein			BARCL_RS00645	855	284	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	162562	163944	-							BARCL_RS00650	1383		old_locus_tag=BARCL_0147
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	162562	163944	-	WP_013544498.1	WP_013544498.1		leucyl aminopeptidase family protein			BARCL_RS00650	1383	460	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	163958	164956	-					coaA		BARCL_RS00655	999		old_locus_tag=BARCL_0148
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	163958	164956	-	WP_013544499.1	WP_013544499.1		type I pantothenate kinase	coaA		BARCL_RS00655	999	332	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	165093	166082	-							BARCL_RS00660	990		old_locus_tag=BARCL_0149
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	165093	166082	-	WP_013544500.1	WP_013544500.1		asparaginase			BARCL_RS00660	990	329	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	166303	166884	+					hslV		BARCL_RS00665	582		old_locus_tag=BARCL_0150
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	166303	166884	+	WP_013544501.1	WP_013544501.1		ATP-dependent protease subunit HslV	hslV		BARCL_RS00665	582	193	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	166885	168192	+					hslU		BARCL_RS00670	1308		old_locus_tag=BARCL_0151
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	166885	168192	+	WP_013544502.1	WP_013544502.1		ATP-dependent protease ATPase subunit HslU	hslU		BARCL_RS00670	1308	435	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	168213	169211	-							BARCL_RS00675	999		old_locus_tag=BARCL_0152
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	168213	169211	-	WP_013544503.1	WP_013544503.1		class I SAM-dependent methyltransferase			BARCL_RS00675	999	332	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	169282	171483	-					pnp		BARCL_RS00680	2202		old_locus_tag=BARCL_0153
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	169282	171483	-	WP_013544504.1	WP_013544504.1		polyribonucleotide nucleotidyltransferase	pnp		BARCL_RS00680	2202	733	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	171719	171988	-					rpsO		BARCL_RS00685	270		old_locus_tag=BARCL_0154
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	171719	171988	-	WP_013544505.1	WP_013544505.1		30S ribosomal protein S15	rpsO		BARCL_RS00685	270	89	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	172288	173910	+							BARCL_RS00690	1623		old_locus_tag=BARCL_0156
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	172288	173910	+	WP_013544507.1	WP_013544507.1		MFS transporter			BARCL_RS00690	1623	540	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	174017	174976	-					truB		BARCL_RS00695	960		old_locus_tag=BARCL_0157
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	174017	174976	-	WP_013544508.1	WP_013544508.1		tRNA pseudouridine(55) synthase TruB	truB		BARCL_RS00695	960	319	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	174982	175389	-					rbfA		BARCL_RS00700	408		old_locus_tag=BARCL_0158
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	174982	175389	-	WP_026501056.1	WP_026501056.1		30S ribosome-binding factor RbfA	rbfA		BARCL_RS00700	408	135	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	175517	178060	-					infB		BARCL_RS00705	2544		old_locus_tag=BARCL_0159
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	175517	178060	-	WP_013544510.1	WP_013544510.1		translation initiation factor IF-2	infB		BARCL_RS00705	2544	847	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	178057	178692	-							BARCL_RS00710	636		old_locus_tag=BARCL_0160
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	178057	178692	-	WP_013544511.1	WP_013544511.1		RNA-binding protein			BARCL_RS00710	636	211	
