# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	89872	90720	-	WP_015397478.1	WP_015397478.1		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	dapD		BANH1_RS00400	849	282	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	90859	91698	+							BANH1_RS00405	840		old_locus_tag=BAnh1_00770
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	90859	91698	+	WP_015397479.1	WP_015397479.1		LOG family protein			BANH1_RS00405	840	279	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	91712	92455	-					truA		BANH1_RS00410	744		old_locus_tag=BAnh1_00780
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	91712	92455	-	WP_015397480.1	WP_015397480.1		tRNA pseudouridine(38-40) synthase TruA	truA		BANH1_RS00410	744	247	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	92457	93386	-					fmt		BANH1_RS00415	930		old_locus_tag=BAnh1_00790
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	92457	93386	-	WP_015397481.1	WP_015397481.1		methionyl-tRNA formyltransferase	fmt		BANH1_RS00415	930	309	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	93386	93916	-					def		BANH1_RS00420	531		old_locus_tag=BAnh1_00800
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	93386	93916	-	WP_015397482.1	WP_015397482.1		peptide deformylase	def		BANH1_RS00420	531	176	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	94006	95184	+					rmuC		BANH1_RS00425	1179		old_locus_tag=BAnh1_00810
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	94006	95184	+	WP_015397483.1	WP_015397483.1		DNA recombination protein RmuC	rmuC		BANH1_RS00425	1179	392	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	95292	95879	+							BANH1_RS00430	588		old_locus_tag=BAnh1_00820
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	95292	95879	+	WP_015397484.1	WP_015397484.1		hypothetical protein			BANH1_RS00430	588	195	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	96374	96625	-							BANH1_RS00435	252		old_locus_tag=BAnh1_00830
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	96374	96625	-	WP_015397485.1	WP_015397485.1		DUF1150 family protein			BANH1_RS00435	252	83	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	96648	97076	-							BANH1_RS00440	429		old_locus_tag=BAnh1_00840
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	96648	97076	-	WP_015397486.1	WP_015397486.1		Hsp20 family protein			BANH1_RS00440	429	142	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	97198	97938	+					nth		BANH1_RS00445	741		old_locus_tag=BAnh1_00850
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	97198	97938	+	WP_015397487.1	WP_015397487.1		endonuclease III	nth		BANH1_RS00445	741	246	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	98097	98300	+					rpmI		BANH1_RS00450	204		old_locus_tag=BAnh1_00860
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	98097	98300	+	WP_015397488.1	WP_015397488.1		50S ribosomal protein L35	rpmI		BANH1_RS00450	204	67	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	98335	98736	+					rplT		BANH1_RS00455	402		old_locus_tag=BAnh1_00870
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	98335	98736	+	WP_015397489.1	WP_015397489.1		50S ribosomal protein L20	rplT		BANH1_RS00455	402	133	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	98827	99912	+					pheS		BANH1_RS00460	1086		old_locus_tag=BAnh1_00880
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	98827	99912	+	WP_015397490.1	WP_015397490.1		phenylalanine--tRNA ligase subunit alpha	pheS		BANH1_RS00460	1086	361	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	99944	102358	+					pheT		BANH1_RS00465	2415		old_locus_tag=BAnh1_00890
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	99944	102358	+	WP_015397491.1	WP_015397491.1		phenylalanine--tRNA ligase subunit beta	pheT		BANH1_RS00465	2415	804	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	102643	103536	+							BANH1_RS00470	894		old_locus_tag=BAnh1_00900
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	102643	103536	+	WP_015397492.1	WP_015397492.1		metal ABC transporter substrate-binding protein			BANH1_RS00470	894	297	
gene	pseudogene	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	103548	104276	+							BANH1_RS00475	729		partial;pseudo;old_locus_tag=BAnh1_00910
CDS	without_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	103548	104276	+				manganese/iron ABC transporter ATP-binding protein			BANH1_RS00475	729		partial;pseudo
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	104373	105239	+							BANH1_RS00480	867		old_locus_tag=BAnh1_00920
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	104373	105239	+	WP_015397494.1	WP_015397494.1		metal ABC transporter permease			BANH1_RS00480	867	288	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	105236	106141	+							BANH1_RS00485	906		old_locus_tag=BAnh1_00930
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	105236	106141	+	WP_015397495.1	WP_015397495.1		metal ABC transporter permease			BANH1_RS00485	906	301	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	106483	106884	+							BANH1_RS00490	402		old_locus_tag=BAnh1_00940
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	106483	106884	+	WP_015397496.1	WP_015397496.1		YbaN family protein			BANH1_RS00490	402	133	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	107274	108551	-					pncB		BANH1_RS00495	1278		old_locus_tag=BAnh1_00950
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	107274	108551	-	WP_015397497.1	WP_015397497.1		nicotinate phosphoribosyltransferase	pncB		BANH1_RS00495	1278	425	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	109795	111495	-					rpsA		BANH1_RS00500	1701		old_locus_tag=BAnh1_00960
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	109795	111495	-	WP_015397498.1	WP_015397498.1		30S ribosomal protein S1	rpsA		BANH1_RS00500	1701	566	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	111631	112278	-					cmk		BANH1_RS00505	648		old_locus_tag=BAnh1_00970
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	111631	112278	-	WP_015397499.1	WP_015397499.1		(d)CMP kinase	cmk		BANH1_RS00505	648	215	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	112275	113603	-					aroA		BANH1_RS00510	1329		old_locus_tag=BAnh1_00980
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	112275	113603	-	WP_015397500.1	WP_015397500.1		3-phosphoshikimate 1-carboxyvinyltransferase	aroA		BANH1_RS00510	1329	442	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	113790	114170	+							BANH1_RS00515	381		old_locus_tag=BAnh1_00990
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	113790	114170	+	WP_015397501.1	WP_015397501.1		TIGR02300 family protein			BANH1_RS00515	381	126	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	114190	114741	-							BANH1_RS00520	552		old_locus_tag=BAnh1_01000
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	114190	114741	-	WP_015397502.1	WP_015397502.1		hypothetical protein			BANH1_RS00520	552	183	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	114738	115598	-							BANH1_RS00525	861		old_locus_tag=BAnh1_01010
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	114738	115598	-	WP_015397503.1	WP_015397503.1		hypothetical protein			BANH1_RS00525	861	286	
gene	tRNA	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	115911	115986	+							BANH1_RS00535	76		old_locus_tag=BAnh1_t001
tRNA		GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	115911	115986	+				tRNA-Ala			BANH1_RS00535	76		anticodon=GGC
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	116211	118049	+					ilvD		BANH1_RS00540	1839		old_locus_tag=BAnh1_01020
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	116211	118049	+	WP_015397504.1	WP_015397504.1		dihydroxy-acid dehydratase	ilvD		BANH1_RS00540	1839	612	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	118596	121331	-					mutS		BANH1_RS00545	2736		old_locus_tag=BAnh1_01030
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	118596	121331	-	WP_015397505.1	WP_015397505.1		DNA mismatch repair protein MutS	mutS		BANH1_RS00545	2736	911	
gene	pseudogene	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	121531	122814	+							BANH1_RS00550	1284		partial;pseudo;old_locus_tag=BAnh1_01040
CDS	without_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	121531	122814	+				malate dehydrogenase			BANH1_RS00550	1284		partial;pseudo
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	123826	124302	-					secB		BANH1_RS00555	477		old_locus_tag=BAnh1_01050
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	123826	124302	-	WP_015397507.1	WP_015397507.1		protein-export chaperone SecB	secB		BANH1_RS00555	477	158	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	124442	124939	-							BANH1_RS00560	498		old_locus_tag=BAnh1_01060
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	124442	124939	-	WP_015397508.1	WP_015397508.1		FxsA family protein			BANH1_RS00560	498	165	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	125114	125806	+							BANH1_RS00565	693		old_locus_tag=BAnh1_01070
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	125114	125806	+	WP_015397509.1	WP_015397509.1		Tim44/TimA family putative adaptor protein			BANH1_RS00565	693	230	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	125863	126438	+							BANH1_RS00570	576		old_locus_tag=BAnh1_01080
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	125863	126438	+	WP_015397510.1	WP_015397510.1		Smr/MutS family protein			BANH1_RS00570	576	191	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	126915	127925	-							BANH1_RS00575	1011		old_locus_tag=BAnh1_01090
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	126915	127925	-	WP_015397511.1	WP_015397511.1		Hsp33 family molecular chaperone			BANH1_RS00575	1011	336	
gene	pseudogene	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	128045	128200	-							BANH1_RS07470	156		partial;pseudo
CDS	without_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	128045	128200	-				ornithine carbamoyltransferase			BANH1_RS07470	156		partial;pseudo
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	128337	129542	-							BANH1_RS00585	1206		old_locus_tag=BAnh1_01110
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	128337	129542	-	WP_015397512.1	WP_015397512.1		aspartate aminotransferase family protein			BANH1_RS00585	1206	401	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	129979	130512	+							BANH1_RS00590	534		old_locus_tag=BAnh1_01120
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	129979	130512	+	WP_015397513.1	WP_015397513.1		GcrA family cell cycle regulator			BANH1_RS00590	534	177	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	131196	131801	-							BANH1_RS00595	606		old_locus_tag=BAnh1_01130
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	131196	131801	-	WP_015397514.1	WP_015397514.1		DsbE family thiol:disulfide interchange protein			BANH1_RS00595	606	201	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	131782	132027	-							BANH1_RS07475	246		old_locus_tag=BAnh1_01140
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	131782	132027	-	WP_015397515.1	WP_015397515.1		hypothetical protein			BANH1_RS07475	246	81	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	132015	132794	-							BANH1_RS00605	780		old_locus_tag=BAnh1_01150
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	132015	132794	-	WP_015397516.1	WP_015397516.1		heme ABC transporter permease			BANH1_RS00605	780	259	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	132841	133506	-					ccmB		BANH1_RS00610	666		old_locus_tag=BAnh1_01160
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	132841	133506	-	WP_015397517.1	WP_015397517.1		heme exporter protein CcmB	ccmB		BANH1_RS00610	666	221	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	133508	134128	-					ccmA		BANH1_RS00615	621		old_locus_tag=BAnh1_01170
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	133508	134128	-	WP_015397518.1	WP_015397518.1		heme ABC exporter ATP-binding protein CcmA	ccmA		BANH1_RS00615	621	206	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	134426	137113	+					acnA		BANH1_RS00620	2688		old_locus_tag=BAnh1_01180
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	134426	137113	+	WP_015397519.1	WP_015397519.1		aconitate hydratase AcnA	acnA		BANH1_RS00620	2688	895	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	137335	137601	+					rpsT		BANH1_RS00625	267		old_locus_tag=BAnh1_01190
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	137335	137601	+	WP_015397520.1	WP_015397520.1		30S ribosomal protein S20	rpsT		BANH1_RS00625	267	88	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	138299	139873	+					dnaA		BANH1_RS00630	1575		old_locus_tag=BAnh1_01200
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	138299	139873	+	WP_015397521.1	WP_015397521.1		chromosomal replication initiator protein DnaA	dnaA		BANH1_RS00630	1575	524	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	140069	141190	+					dnaN		BANH1_RS00635	1122		old_locus_tag=BAnh1_01210
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	140069	141190	+	WP_015397522.1	WP_015397522.1		DNA polymerase III subunit beta	dnaN		BANH1_RS00635	1122	373	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	141203	142345	+					recF		BANH1_RS00640	1143		old_locus_tag=BAnh1_01220
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	141203	142345	+	WP_015397523.1	WP_015397523.1		DNA replication/repair protein RecF	recF		BANH1_RS00640	1143	380	
gene	pseudogene	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	142399	142825	+							BANH1_RS00645	427		pseudo
CDS	without_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	142399	142825	+				3-dehydroquinate dehydratase			BANH1_RS00645	427		pseudo
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	142981	143952	+					cyoA		BANH1_RS00650	972		old_locus_tag=BAnh1_01230
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	142981	143952	+	WP_015397524.1	WP_015397524.1		ubiquinol oxidase subunit II	cyoA		BANH1_RS00650	972	323	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	144033	146051	+					cyoB		BANH1_RS00655	2019		old_locus_tag=BAnh1_01240
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	144033	146051	+	WP_015397525.1	WP_015397525.1		cytochrome o ubiquinol oxidase subunit I	cyoB		BANH1_RS00655	2019	672	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	146048	146713	+							BANH1_RS00660	666		old_locus_tag=BAnh1_01250
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	146048	146713	+	WP_015397526.1	WP_015397526.1		cytochrome (ubi)quinol oxidase subunit III			BANH1_RS00660	666	221	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	146713	147120	+					cyoD		BANH1_RS00665	408		old_locus_tag=BAnh1_01260
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	146713	147120	+	WP_015397527.1	WP_015397527.1		cytochrome o ubiquinol oxidase subunit IV	cyoD		BANH1_RS00665	408	135	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	147419	148252	-					fabI		BANH1_RS00670	834		old_locus_tag=BAnh1_01270
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	147419	148252	-	WP_015397528.1	WP_015397528.1		enoyl-ACP reductase FabI	fabI		BANH1_RS00670	834	277	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	148302	149522	-					fabB		BANH1_RS00675	1221		old_locus_tag=BAnh1_01280
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	148302	149522	-	WP_015397529.1	WP_015397529.1		beta-ketoacyl-ACP synthase I	fabB		BANH1_RS00675	1221	406	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	149580	150089	-					fabA		BANH1_RS00680	510		old_locus_tag=BAnh1_01290
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	149580	150089	-	WP_015397530.1	WP_015397530.1		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA	fabA		BANH1_RS00680	510	169	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	150387	150818	+							BANH1_RS00685	432		old_locus_tag=BAnh1_01300
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	150387	150818	+	WP_015397531.1	WP_015397531.1		transcriptional repressor			BANH1_RS00685	432	143	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	150857	151423	-							BANH1_RS00690	567		old_locus_tag=BAnh1_01310
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	150857	151423	-	WP_015397532.1	WP_015397532.1		SH3 domain-containing protein			BANH1_RS00690	567	188	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	151935	152816	-							BANH1_RS00695	882		old_locus_tag=BAnh1_01320
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	151935	152816	-	WP_015397533.1	WP_015397533.1		C40 family peptidase			BANH1_RS00695	882	293	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	153146	154519	-							BANH1_RS00700	1374		old_locus_tag=BAnh1_01330
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	153146	154519	-	WP_015397534.1	WP_015397534.1		leucyl aminopeptidase family protein			BANH1_RS00700	1374	457	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	154533	155516	-					coaA		BANH1_RS00705	984		old_locus_tag=BAnh1_01340
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	154533	155516	-	WP_015397535.1	WP_015397535.1		type I pantothenate kinase	coaA		BANH1_RS00705	984	327	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	155666	156655	-							BANH1_RS00710	990		old_locus_tag=BAnh1_01350
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	155666	156655	-	WP_015397536.1	WP_015397536.1		asparaginase			BANH1_RS00710	990	329	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	156879	157460	+					hslV		BANH1_RS00715	582		old_locus_tag=BAnh1_01360
