# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	107286	115862	+							BTR_RS00490	8577		old_locus_tag=BT_0088,Btr_0088
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	107286	115862	+	WP_012230406.1	WP_012230406.1		protein ndvB			BTR_RS00490	8577	2858	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	115988	117292	+					pncB		BTR_RS00495	1305		old_locus_tag=BT_0089,Btr_0089
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	115988	117292	+	WP_012230407.1	WP_012230407.1		nicotinate phosphoribosyltransferase	pncB		BTR_RS00495	1305	434	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	118108	118494	-							BTR_RS00500	387		old_locus_tag=BT_0090,Btr_0090
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	118108	118494	-	WP_012230408.1	WP_012230408.1		YbaN family protein			BTR_RS00500	387	128	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	118933	119838	-							BTR_RS00505	906		old_locus_tag=BT_0091,Btr_0091
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	118933	119838	-	WP_012230410.1	WP_012230410.1		metal ABC transporter permease			BTR_RS00505	906	301	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	119835	120701	-							BTR_RS00510	867		old_locus_tag=BT_0092,Btr_0092
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	119835	120701	-	WP_012230412.1	WP_012230412.1		metal ABC transporter permease			BTR_RS00510	867	288	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	120698	121528	-							BTR_RS00515	831		old_locus_tag=BT_0093,Btr_0093
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	120698	121528	-	WP_012230414.1	WP_012230414.1		manganese/iron ABC transporter ATP-binding protein			BTR_RS00515	831	276	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	121525	122433	-							BTR_RS00520	909		old_locus_tag=BT_0094,Btr_0094
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	121525	122433	-	WP_012230416.1	WP_012230416.1		metal ABC transporter substrate-binding protein			BTR_RS00520	909	302	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	124000	126414	-					pheT		BTR_RS00535	2415		old_locus_tag=BT_0096,Btr_0096
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	124000	126414	-	WP_012230418.1	WP_012230418.1		phenylalanine--tRNA ligase subunit beta	pheT		BTR_RS00535	2415	804	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	126446	127528	-					pheS		BTR_RS00540	1083		old_locus_tag=BT_0097,Btr_0097
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	126446	127528	-	WP_012230419.1	WP_012230419.1		phenylalanine--tRNA ligase subunit alpha	pheS		BTR_RS00540	1083	360	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	127623	128024	-					rplT		BTR_RS00545	402		old_locus_tag=BT_0098,Btr_0098
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	127623	128024	-	WP_012230420.1	WP_012230420.1		50S ribosomal protein L20	rplT		BTR_RS00545	402	133	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	128058	128261	-					rpmI		BTR_RS00550	204		old_locus_tag=BT_0099,Btr_0099
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	128058	128261	-	WP_012230422.1	WP_012230422.1		50S ribosomal protein L35	rpmI		BTR_RS00550	204	67	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	128418	129179	-					nth		BTR_RS00555	762		old_locus_tag=BT_0100,Btr_0100
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	128418	129179	-	WP_012230423.1	WP_012230423.1		endonuclease III	nth		BTR_RS00555	762	253	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	129301	129732	+							BTR_RS00560	432		old_locus_tag=BT_0101,Btr_0101
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	129301	129732	+	WP_012230424.1	WP_012230424.1		Hsp20 family protein			BTR_RS00560	432	143	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	129759	130010	+							BTR_RS00565	252		old_locus_tag=BT_0102,Btr_0102
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	129759	130010	+	WP_012230425.1	WP_012230425.1		DUF1150 domain-containing protein			BTR_RS00565	252	83	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	131217	133055	+					ilvD		BTR_RS00570	1839		old_locus_tag=BT_0106,Btr_0106
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	131217	133055	+	WP_012230426.1	WP_012230426.1		dihydroxy-acid dehydratase	ilvD		BTR_RS00570	1839	612	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	134338	137082	-					mutS		BTR_RS00580	2745		old_locus_tag=BT_0108,Btr_0108
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	134338	137082	-	WP_012230428.1	WP_012230428.1		DNA mismatch repair protein MutS	mutS		BTR_RS00580	2745	914	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	137279	139579	+							BTR_RS00585	2301		old_locus_tag=BT_0109,Btr_0109
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	137279	139579	+	WP_012230430.1	WP_012230430.1		NADP-dependent malic enzyme			BTR_RS00585	2301	766	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	139642	140118	-					secB		BTR_RS00590	477		old_locus_tag=BT_0110,Btr_0110
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	139642	140118	-	WP_012230432.1	WP_012230432.1		protein-export chaperone SecB	secB		BTR_RS00590	477	158	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	140266	140760	-							BTR_RS00595	495		old_locus_tag=BT_0111,Btr_0111
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	140266	140760	-	WP_012230434.1	WP_012230434.1		FxsA family protein			BTR_RS00595	495	164	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	140931	141623	+							BTR_RS00600	693		old_locus_tag=BT_0112,Btr_0112
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	140931	141623	+	WP_012230436.1	WP_012230436.1		Tim44/TimA family putative adaptor protein			BTR_RS00600	693	230	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	141671	142261	+							BTR_RS00605	591		old_locus_tag=BT_0113,Btr_0113
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	141671	142261	+	WP_012230437.1	WP_012230437.1		Smr/MutS family protein			BTR_RS00605	591	196	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	143217	143750	-							BTR_RS00610	534		old_locus_tag=BT_0114,Btr_0114
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	143217	143750	-	WP_012230438.1	WP_012230438.1		GcrA family cell cycle regulator			BTR_RS00610	534	177	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	144233	145432	+							BTR_RS00615	1200		old_locus_tag=BT_0115,Btr_0115
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	144233	145432	+	WP_012230439.1	WP_012230439.1		aspartate aminotransferase family protein			BTR_RS00615	1200	399	
gene	pseudogene	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	145495	146379	+					argF		BTR_RS00620	885		pseudo
CDS	without_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	145495	146379	+				ornithine carbamoyltransferase	argF		BTR_RS00620	885		pseudo
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	146416	147417	+							BTR_RS00625	1002		old_locus_tag=BT_0118,Btr_0118
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	146416	147417	+	WP_012230440.1	WP_012230440.1		Hsp33 family molecular chaperone			BTR_RS00625	1002	333	
gene	pseudogene	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	147989	148621	+							BTR_RS13280	633		pseudo
CDS	without_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	147989	148621	+				replication initiation protein			BTR_RS13280	633		pseudo
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	149577	150170	-							BTR_RS00635	594		old_locus_tag=BT_0121,Btr_0121
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	149577	150170	-	WP_012230442.1	WP_012230442.1		DsbE family thiol:disulfide interchange protein			BTR_RS00635	594	197	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	150145	150396	-							BTR_RS00640	252		old_locus_tag=BT_0122,Btr_0122
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	150145	150396	-	WP_012230444.1	WP_012230444.1		heme exporter protein CcmD			BTR_RS00640	252	83	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	150384	151163	-							BTR_RS00645	780		old_locus_tag=BT_0123,Btr_0123
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	150384	151163	-	WP_038474411.1	WP_038474411.1		heme ABC transporter permease			BTR_RS00645	780	259	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	151210	151875	-					ccmB		BTR_RS00650	666		old_locus_tag=BT_0124,Btr_0124
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	151210	151875	-	WP_012230447.1	WP_012230447.1		heme exporter protein CcmB	ccmB		BTR_RS00650	666	221	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	151887	152498	-					ccmA		BTR_RS00655	612		old_locus_tag=BT_0125,Btr_0125
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	151887	152498	-	WP_012230448.1	WP_012230448.1		heme ABC exporter ATP-binding protein CcmA	ccmA		BTR_RS00655	612	203	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	152793	155480	+					acnA		BTR_RS00660	2688		old_locus_tag=BT_0126,Btr_0126
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	152793	155480	+	WP_012230449.1	WP_012230449.1		aconitate hydratase AcnA	acnA		BTR_RS00660	2688	895	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	155722	155988	+					rpsT		BTR_RS00665	267		old_locus_tag=BT_0127,Btr_0127
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	155722	155988	+	WP_012230450.1	WP_012230450.1		30S ribosomal protein S20	rpsT		BTR_RS00665	267	88	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	156702	158273	+					dnaA		BTR_RS00670	1572		old_locus_tag=BT_0129,Btr_0129
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	156702	158273	+	WP_012230451.1	WP_012230451.1		chromosomal replication initiator protein DnaA	dnaA		BTR_RS00670	1572	523	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	158463	159584	+					dnaN		BTR_RS00675	1122		old_locus_tag=BT_0130,Btr_0130
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	158463	159584	+	WP_012230452.1	WP_012230452.1		DNA polymerase III subunit beta	dnaN		BTR_RS00675	1122	373	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	159605	160738	+					recF		BTR_RS00680	1134		old_locus_tag=BT_0131,Btr_0131
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	159605	160738	+	WP_012230453.1	WP_012230453.1		DNA replication/repair protein RecF	recF		BTR_RS00680	1134	377	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	160792	161241	+					aroQ		BTR_RS00685	450		old_locus_tag=BT_0132,Btr_0132
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	160792	161241	+	WP_012230455.1	WP_012230455.1		type II 3-dehydroquinate dehydratase	aroQ		BTR_RS00685	450	149	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	161367	162338	+					cyoA		BTR_RS00690	972		old_locus_tag=BT_0133,Btr_0133
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	161367	162338	+	WP_012230468.1	WP_012230468.1		ubiquinol oxidase subunit II	cyoA		BTR_RS00690	972	323	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	162414	164432	+					cyoB		BTR_RS00695	2019		old_locus_tag=BT_0134,Btr_0134
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	162414	164432	+	WP_012230469.1	WP_012230469.1		cytochrome o ubiquinol oxidase subunit I	cyoB		BTR_RS00695	2019	672	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	164429	165097	+							BTR_RS00700	669		old_locus_tag=BT_0135,Btr_0135
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	164429	165097	+	WP_012230470.1	WP_012230470.1		cytochrome (ubi)quinol oxidase subunit III			BTR_RS00700	669	222	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	165097	165825	+					cyoD		BTR_RS00705	729		old_locus_tag=BT_0136,Btr_0136
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	165097	165825	+	WP_012230471.1	WP_012230471.1		cytochrome o ubiquinol oxidase subunit IV	cyoD		BTR_RS00705	729	242	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	166230	167234	+					gpsA		BTR_RS00710	1005		old_locus_tag=BT_0137,Btr_0137
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	166230	167234	+	WP_012230472.1	WP_012230472.1		NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	gpsA		BTR_RS00710	1005	334	
gene	pseudogene	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	167651	167867	-							BTR_RS13285	217		partial;pseudo
CDS	without_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	167651	167867	-				integrase			BTR_RS13285	217		partial;pseudo
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	169480	170298	-					fabI		BTR_RS00725	819		old_locus_tag=BT_0141,Btr_0141
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	169480	170298	-	WP_012230475.1	WP_012230475.1		enoyl-ACP reductase FabI	fabI		BTR_RS00725	819	272	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	170347	171567	-					fabB		BTR_RS00730	1221		old_locus_tag=BT_0142,Btr_0142
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	170347	171567	-	WP_012230476.1	WP_012230476.1		beta-ketoacyl-ACP synthase I	fabB		BTR_RS00730	1221	406	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	171625	172134	-					fabA		BTR_RS00735	510		old_locus_tag=BT_0143,Btr_0143
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	171625	172134	-	WP_012230477.1	WP_012230477.1		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA	fabA		BTR_RS00735	510	169	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	172458	172880	+							BTR_RS00740	423		old_locus_tag=BT_0144,Btr_0144
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	172458	172880	+	WP_193760159.1	WP_193760159.1		transcriptional repressor			BTR_RS00740	423	140	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	172927	173487	-							BTR_RS00745	561		old_locus_tag=BT_0145,Btr_0145
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	172927	173487	-	WP_012230479.1	WP_012230479.1		SH3 domain-containing protein			BTR_RS00745	561	186	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	175082	175315	-					rpsU		BTR_RS00750	234		old_locus_tag=BT_0146,Btr_0146
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	175082	175315	-	WP_012230480.1	WP_012230480.1		30S ribosomal protein S21	rpsU		BTR_RS00750	234	77	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	175504	177177	-							BTR_RS00755	1674		old_locus_tag=BT_0147,Btr_0147
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	175504	177177	-	WP_012230481.1	WP_012230481.1		formate--tetrahydrofolate ligase			BTR_RS00755	1674	557	
gene	tRNA	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	177962	178038	-							BTR_RS00760	77		old_locus_tag=BT_t0002,tRNA-Btr_0002
tRNA		GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	177962	178038	-				tRNA-Arg			BTR_RS00760	77		anticodon=ACG
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	178407	179546	+							BTR_RS00765	1140		old_locus_tag=BT_0148,Btr_0148
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	178407	179546	+	WP_012230482.1	WP_012230482.1		efflux RND transporter periplasmic adaptor subunit			BTR_RS00765	1140	379	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	179543	182680	+							BTR_RS00770	3138		old_locus_tag=BT_0149,Btr_0149
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	179543	182680	+	WP_012230484.1	WP_012230484.1		efflux RND transporter permease subunit			BTR_RS00770	3138	1045	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	182870	184534	+					pgi		BTR_RS00775	1665		old_locus_tag=BT_0150,Btr_0150
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	182870	184534	+	WP_012230486.1	WP_012230486.1		glucose-6-phosphate isomerase	pgi		BTR_RS00775	1665	554	
gene	tRNA	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	184840	184929	-							BTR_RS00780	90		old_locus_tag=BT_t0003,tRNA-Btr_0003
tRNA		GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	184840	184929	-				tRNA-Ser			BTR_RS00780	90		anticodon=CGA
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	185218	185694	+					rplU		BTR_RS00785	477		old_locus_tag=BT_0151,Btr_0151
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	185218	185694	+	WP_012230487.1	WP_012230487.1		50S ribosomal protein L21	rplU		BTR_RS00785	477	158	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	185707	185976	+					rpmA		BTR_RS00790	270		old_locus_tag=BT_0152,Btr_0152
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	185707	185976	+	WP_012230488.1	WP_012230488.1		50S ribosomal protein L27	rpmA		BTR_RS00790	270	89	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	187353	189887	+					ptsP		BTR_RS00800	2535		old_locus_tag=BT_0154,Btr_0154
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	187353	189887	+	WP_038473168.1	WP_038473168.1		phosphoenolpyruvate--protein phosphotransferase	ptsP		BTR_RS00800	2535	844	
gene	tRNA	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	190497	190586	+							BTR_RS00805	90		old_locus_tag=BT_t0004,tRNA-Btr_0004
tRNA		GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	190497	190586	+				tRNA-Ser			BTR_RS00805	90		anticodon=GGA
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	190759	191964	-							BTR_RS00810	1206		old_locus_tag=BT_0156,Btr_0156
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	190759	191964	-	WP_012230492.1	WP_012230492.1		ATP-grasp domain-containing protein			BTR_RS00810	1206	401	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	191961	192590	-							BTR_RS13290	630		old_locus_tag=BT_0157
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	191961	192590	-	WP_244393483.1	WP_244393483.1		hypothetical protein			BTR_RS13290	630	209	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	192490	193191	-							BTR_RS13295	702		old_locus_tag=BT_0158
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	192490	193191	-	WP_012230496.1	WP_012230496.1		hypothetical protein			BTR_RS13295	702	233	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	193403	194569	+							BTR_RS00820	1167		old_locus_tag=BT_0159,Btr_0159
